Fundo,CNPJ,Critério,Chave,Evento,Comparação,Limite,Monitoramento,Métrica IME sugerida,Fonte,Comentário
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,80%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",793131_assembleia_assembleia_793131_2024-12-02.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,20%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",793131_assembleia_assembleia_793131_2024-12-02.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,20%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",793131_assembleia_assembleia_793131_2024-12-02.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,793131_assembleia_assembleia_793131_2024-12-02.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Limite de concentração,concentration_limits,elegibilidade,>=,67%,nao_monitoravel,,793131_assembleia_assembleia_793131_2024-12-02.pdf,"Limites por sacado, cedente ou grupo econômico exigem granularidade não disponível no IME público."
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Hedges/derivativos permitidos,permitted_hedges,enquadramento,texto,,parcial,Posições mantidas em derivativos,793131_assembleia_assembleia_793131_2024-12-02.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,20%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",793132_regulamento_regulamento_793132_2024-12-02.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,20%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",793132_regulamento_regulamento_793132_2024-12-02.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,80%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",793132_regulamento_regulamento_793132_2024-12-02.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,20%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",793132_regulamento_regulamento_793132_2024-12-02.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,20%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",793132_regulamento_regulamento_793132_2024-12-02.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,793132_regulamento_regulamento_793132_2024-12-02.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Limite de concentração,concentration_limits,elegibilidade,>=,67%,nao_monitoravel,,793132_regulamento_regulamento_793132_2024-12-02.pdf,"Limites por sacado, cedente ou grupo econômico exigem granularidade não disponível no IME público."
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Hedges/derivativos permitidos,permitted_hedges,enquadramento,texto,,parcial,Posições mantidas em derivativos,793132_regulamento_regulamento_793132_2024-12-02.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",823271_assembleia_assembleia_823271_2025-01-20.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",823271_assembleia_assembleia_823271_2025-01-20.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,85%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,85%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,3%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,3%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,0%,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,0%,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,0%,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,0%,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,0%,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,12%,monitoravel,Dir Cred / PL,823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,7%,monitoravel,Dir Cred / PL,823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,12%,monitoravel,Dir Cred / PL,823272_regulamento_regulamento_823272_2025-01-20.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Hedges/derivativos permitidos,permitted_hedges,enquadramento,texto,100%,parcial,Posições mantidas em derivativos,823272_regulamento_regulamento_823272_2025-01-20.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Hedges/derivativos permitidos,permitted_hedges,enquadramento,texto,100%,parcial,Posições mantidas em derivativos,823272_regulamento_regulamento_823272_2025-01-20.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Hedges/derivativos permitidos,permitted_hedges,enquadramento,texto,100%,parcial,Posições mantidas em derivativos,823272_regulamento_regulamento_823272_2025-01-20.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Hedges/derivativos permitidos,permitted_hedges,enquadramento,texto,100%,parcial,Posições mantidas em derivativos,823272_regulamento_regulamento_823272_2025-01-20.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,15%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,85%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,85%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,3%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Subordinação mínima,subordination_ratio_min,enquadramento,>=,3%,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz PL e classes/cotas; a subordinação pode ser recalculada por classe quando as cotas reconciliam.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,0%,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,"0,00%",monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,"0,00%",monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,"0,00%",monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,"0,00%",monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz provisão e buckets de atraso; a aderência depende da definição exata do regulamento.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,12%,monitoravel,Dir Cred / PL,885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,7%,monitoravel,Dir Cred / PL,885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,67%,monitoravel,Dir Cred / PL,885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Alocação mínima em direitos creditórios,credit_rights_allocation_min,enquadramento,>=,12%,monitoravel,Dir Cred / PL,885834_regulamento_regulamento_885834_2025-04-28.pdf,O Informe Mensal traz direitos creditórios e PL.
QUATÁ FDC FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.401.645/0001-28,Hedges/derivativos permitidos,permitted_hedges,enquadramento,texto,100%,parcial,Posições mantidas em derivativos,885834_regulamento_regulamento_885834_2025-04-28.pdf,"O IME mostra posições agregadas em derivativos, mas não valida integralmente elegibilidade contratual da proteção."
